Age,Annual_Income,Employment_Type,Investment_80C,Insurance_80D,HRA_Claimed,Other_Deductions,Previous_Year_Tax,Effective_Tax_Paid,Overpayment_Risk
38,334546.0796922639,0,21432.39203893576,1933.1693089049973,67628.73202887851,45151.72491268181,9619.7582282599,10959.696961122083,0
26,250000.0,0,41210.14557811272,6845.070284869636,69882.03466631607,56387.63466570601,4844.54238342822,4090.5619886076793,1
52,280646.5355507086,0,38311.14090020231,14291.907233196438,53763.8791176571,66239.98874592174,6155.558714974962,5792.693033372237,0
26,372422.9678917181,0,18749.60724732948,12667.803122405341,83896.92519003034,48055.50295351689,12620.827390326416,10837.579482721534,1
59,250000.0,0,28278.01467290204,30758.767483032345,73087.57459189539,51246.38681559105,3568.610275790515,3287.414434535437,0
24,340805.97817024007,1,41779.75818038652,22794.471206712045,0.0,62681.90447644658,12292.531428496284,11843.843947351423,0
44,250000.0,1,909.9796075526356,1940.599051342351,0.0,65546.46202006884,9214.540064630663,10121.713967689537,0
58,361380.9722632862,0,40108.90497622361,1743.2953158512787,78377.36229538143,34390.8284908794,8604.829793390734,9432.183735279192,0
58,572066.7890662355,0,115220.6422807838,4529.400106033288,84747.2966217165,7685.1172795792,18265.01413411108,17988.005997671444,0
31,394753.03748288157,0,1603.226074208558,17654.0578700433,97655.7482431571,32649.211691051005,12834.214351857117,11115.196181978425,1
31,648731.1058917705,1,34102.28883703643,309.1475481864725,0.0,38925.170401060284,39603.80991380172,44482.34244004835,0
40,517943.88450919144,1,61006.260500941804,24699.36327150702,0.0,44208.13399768808,21974.034963212463,18320.324639414688,1
38,602222.1772910457,0,37899.26073909071,18033.483215465134,61828.71100931372,69249.91901164914,25654.95713613407,22181.945658537563,1
42,285258.2138682575,0,23963.80401469441,27772.065122041316,85517.0790226475,64229.42507035394,4091.92134688293,4144.156073123721,0
35,281628.75574110966,0,36435.534254488935,36041.26140414004,60921.24149171332,27745.494192200993,6242.46165693438,6650.882963642925,0
30,451842.0124578053,0,28344.961751590887,12548.64077399272,61543.777715084354,7941.758038949689,20570.68053822265,17541.318761663715,1
22,250000.0,0,9821.595453637017,7854.182381445485,39178.27412573397,15035.411875586971,7803.418453931582,8737.21663606896,0
34,470671.5624643136,0,32740.565001517884,13902.677798169378,105222.58540334659,12165.973598339438,14612.313498960193,15040.184528476238,0
25,351412.0275179606,0,34242.72395894579,88.15909759527507,44813.15682262969,24920.89090042976,10676.797247294051,12141.425656446896,0
22,599499.5256319985,0,113920.13601165132,6000.647776289036,64419.89741561547,61354.24987616624,22974.35881888175,19408.743631283513,1
53,501926.83811191155,0,43211.72076393441,37541.518184316716,130348.37553198953,30657.79543041035,14947.833842240825,14020.148225313413,0
55,564505.964551019,0,92310.25484187511,11140.342120014257,137270.49138272254,39709.41599785,13466.874141135795,13916.906890004195,0
49,286869.0877907429,1,45571.360942657375,49714.98169020193,0.0,12541.68123871004,8663.463821786692,9153.940098690906,0
52,557231.5403142592,1,75140.77379885709,8391.576068240458,0.0,34499.37966890776,20291.7226514898,20182.073391453967,0
29,616706.8741546425,1,62561.97118767507,39438.58577827467,0.0,61153.94049802044,22138.898444256894,25101.29086891257,0
47,394192.9264929489,1,8537.474711057914,35252.22359127673,0.0,54142.428446265374,16625.51008114138,14316.635795266451,1
55,289097.4070950268,0,43339.34432448788,16106.607140815382,51909.12877383563,5683.350105931511,9933.492961154327,9655.143553811802,0
24,291731.91981483856,0,19712.31874202972,16536.95717829826,45158.312659198076,60345.05881250806,8684.471936369755,7867.90643155638,1
33,585851.9488023948,1,113239.41989409231,28177.579048355226,0.0,19167.966819394856,20644.696574915797,22155.453828015026,0
22,802651.8613634966,0,106298.24683176985,42618.70487412792,142388.80068292771,46600.13745379771,22434.01017824443,21858.854718207775,0
26,252753.2394737167,0,18831.992589859787,19309.34720597322,74051.3470390057,10246.803359991194,5522.388616546667,5977.38638524529,0
51,250000.0,0,28695.715447313123,3058.9940459203267,38311.39335049835,47225.10590600615,7822.932596690493,6888.609087348677,1
51,538212.1271011718,0,32445.66326645293,18720.958845114837,89985.47713563114,2499.1000200014323,22497.984260804744,20063.369536126065,1
38,286912.97059500334,0,13161.070143356734,10365.63366213707,47584.05903615862,42045.12907491525,7286.2284785677875,8079.015719051584,0
44,552753.3076342405,0,93924.55637123247,46960.35085325087,108371.5775152174,45215.8119532941,12545.736101604767,14320.351013632184,0
36,469801.9260289969,1,33895.547292313335,34863.717318797375,0.0,17114.76998413449,21948.690936728097,19279.131604227572,1
58,396403.40462530544,0,17668.472977087553,2541.633210667432,71520.89333593662,65588.32627973359,10249.358189975012,11537.174962964966,0
42,466190.73017825314,1,40430.401595472824,14649.426863130322,0.0,3218.067104033563,23313.345474256002,22374.309289226057,0
35,457029.75537300913,0,11791.802594993556,2510.798246040347,56215.76678507816,62419.65287494572,18960.848993169577,18283.084901978218,0
23,373059.0253320737,1,23063.52665761358,41500.8335187393,0.0,26732.824134977167,12670.514713452361,13756.890527611302,0
32,250000.0,0,23626.531765545038,45314.820095358045,34265.204176196734,49974.03191917542,5597.697321825076,5295.961187967404,0
59,426797.6092883552,0,17040.838443500856,5613.980291953719,46025.982146624,45608.38991435549,17043.167902826324,16611.85240771922,0
55,635959.0549096246,0,115919.94910126505,22014.502300434808,83737.29862722283,11777.235121959686,23744.232980467976,23092.64563015621,0
59,250000.0,0,34834.20167575507,46594.164091821294,34537.489564532596,22329.94929129011,5183.489970238296,5311.5243074978625,0
55,255132.24697915828,0,26959.96676636508,7260.584335733528,51460.38483315042,37077.14366387737,8628.989423182365,7546.451057317412,1
39,464024.0462149016,0,25525.754669432426,14595.179532815744,88158.84205154973,59255.71892692248,11901.442925085934,13531.598723304203,0
51,405788.7794098421,0,7964.804623554827,15213.732508632793,98677.6391124743,66840.20531548282,10925.361135714615,10887.059732895339,0
36,461677.3239376434,0,18609.344853404913,1502.9156100999253,50872.32458195151,1441.064333606923,18124.534205768734,19262.244718023547,0
48,295102.2688258507,1,33638.66573645537,1813.6617344995332,0.0,24679.077882970603,13031.853768606203,11362.165007417832,1
55,574368.7429888459,1,113211.31977180603,47639.64135414564,0.0,46770.07472077238,18279.858274873237,19681.619224879272,0
59,407035.0848535317,0,40823.20296959193,28554.630449312703,92047.42956541783,36941.0603269867,12221.171123204602,10926.79707495323,1
54,504547.82835145853,0,57035.082356397405,15332.416071430893,54864.50301651304,66011.54810997313,16171.3810324203,15198.232679468654,0
45,448041.61164566444,1,21697.831284496668,18933.733035329227,0.0,1187.8604175163455,21911.100069162178,18951.343826166696,1
36,426324.24519414885,0,4145.876035639729,35742.14644225121,79061.96781406838,30641.757903234513,14334.42913594697,13550.814273909802,0
51,494025.0485542195,0,5108.616151779039,18325.860177731018,129566.90997671838,46816.269346323556,15296.832215256638,14641.346059362393,0
38,427973.19309504254,0,23511.519349935756,11388.020154664413,100239.3732085248,15230.859970756916,15614.195298646484,13813.03764102341,1
26,250000.0,0,26510.970340855005,5091.86707998997,25835.304595578298,50810.99702804639,7340.457290421871,7011.811824191597,0
50,563103.5238573947,0,53762.43861272225,36446.65058590186,76410.00541817572,5686.003975491595,20418.91971973272,17823.93762076679,1
25,522719.0929372276,0,87850.44202673472,9028.250833761236,75975.28238830015,31572.697063692078,14023.083491980095,16169.386692663207,0
31,250000.0,0,35169.03427900689,3482.413496314879,46152.94637725974,47336.44693334933,6687.892351786275,6535.596938863939,0
38,301869.95726864843,0,14955.806580597886,21347.72227482385,65609.36341372873,18672.99897683371,9718.200092606892,8566.502155539178,1
31,556354.069373921,1,98258.22531367876,1978.5480905676889,0.0,5169.2492372683955,24215.9018897144,21113.710784343795,1
38,250000.0,0,10280.245951956667,48249.90291714434,44125.71122361488,66991.512685961,4670.220888889693,4089.799124285468,1
41,541535.0322851117,0,78982.62395480165,31364.64837874199,117398.66417232933,63967.61201566839,13162.244465217536,12399.274199142723,0
45,378816.6196518624,0,40214.05467810866,7634.840522328041,66931.9951010277,64845.893812821305,12411.409946539346,10361.060080617926,1
26,601042.3855500986,0,78330.81771142999,8622.704322423042,77314.41666837918,68495.16683084096,19121.45206918137,20932.41566183248,0
55,399827.98163868045,0,45398.13592605253,28491.42401364227,79298.773258698,12928.863808796008,11606.748587927506,12739.82684067454,0
27,291689.80105065583,0,2925.0616437317913,17828.28786688968,48070.14061693212,11044.319845471166,9778.891642009066,11351.164923405682,0
23,446212.8491138711,0,29415.69227457359,38713.33720938568,121743.67519671595,2395.0210345373926,15249.839234919256,12747.845036316052,1
34,395442.1765735021,0,28087.772627219503,27290.32428094583,100887.17802959988,62427.59513324477,8346.465011297389,8588.60194007619,0
32,278372.3298788979,0,33017.66642713424,21666.693776247066,38430.69713649265,52693.398879516644,7661.382322172081,6860.618093828854,1
44,732751.522451708,0,105006.61548122768,48149.01240326358,95643.97394083028,44328.36877829459,21466.63411529893,24648.832690556097,0
37,254335.2727623528,1,36292.65421691975,19536.45281048445,0.0,64937.331143029616,7134.635305109103,7474.415998713819,0
52,250000.0,0,39514.136768642085,20030.54618986718,45608.72502217962,40255.3630144748,5650.5568583009335,5289.067255588976,0
32,637254.8452182239,0,55993.505314585935,33288.62105303945,182512.10107442536,9081.152690788362,17710.875613739896,17133.924401086955,0
37,312465.47915261105,0,19374.86892844823,40473.92920610841,50095.76154240756,12380.513245450553,8389.210494762465,9091.906846764106,0
29,355484.01085514564,0,31338.848702311516,31310.749542927264,97230.87419519572,9252.875123666756,8562.785744625924,8464.951898188523,0
25,346314.0903056449,1,27673.073596246762,34930.51110272142,0.0,21536.060890612276,12929.831640652506,14559.412897906908,0
25,314552.2848762511,0,48055.19374852683,18646.57842833056,87170.22177056408,26564.77831795297,6738.003061793079,6479.184175819553,0
46,285071.1293104831,0,9341.724996720968,23974.841823912986,68528.46413641222,55778.73452792812,5574.987628134747,6307.050048858624,0
24,250477.40462545533,0,17563.918622557085,9851.754323398165,60534.82650201336,13387.77380117404,8816.407530298835,8219.833316366547,0
53,409713.96425568487,0,28637.76166424274,34012.32453492618,83483.11147515565,50775.56069905915,8949.249793871686,9895.50605280808,0
24,339701.86634865473,0,43398.1884968076,11072.597021335472,91060.7568797478,34385.995148015536,8447.98585230753,8111.519517427385,0
48,509554.328550092,0,113641.36722218925,62.83976969055915,76884.08501529323,69976.1944789791,10371.083975846372,11585.314903683508,0
50,472404.10774242313,0,16801.816541379925,46688.10599033756,132967.70434021825,54360.772273140836,11086.030212653186,11195.19849147923,0
53,260873.17097118936,1,3355.423076317582,15300.762060727691,0.0,67826.70920573048,7736.783641272944,7950.320989344365,0
40,416278.1914108534,0,21080.984896109258,9831.602123300116,78152.8087549155,23964.605114472983,16251.69877221893,14578.865184007798,1
42,337324.251381797,0,19717.207161675353,13407.336548288795,99995.71991506216,8613.513521638051,11546.633347116756,10746.986856914433,0
26,251250.93360495017,1,49324.353396484476,16522.38488093238,0.0,35412.70636016442,9444.582717991621,8017.601318976665,1
39,503414.73557726986,1,68795.51198617104,23727.321322408683,0.0,8696.76317044318,24225.69127667724,20658.597517314854,1
49,381801.2081037453,0,15286.149965161472,3467.5835509298313,59095.37968171931,34471.619340344536,16466.052942527967,14918.300048940062,1
43,338867.4969744281,0,18268.8687267467,2633.657810272544,99880.56446897342,18895.87183227663,10671.509207952398,9530.64344645172,1
42,271664.9145365081,1,19846.314031190694,14645.53827690363,0.0,34373.304869966065,12003.91462523389,11232.05514374404,0
27,250000.0,0,41077.0191098308,14788.306559854791,55260.864201452074,66474.53425353761,3831.104777965925,3508.073861896726,0
22,698315.2035871819,0,37291.34035481377,5882.311390711753,198572.80361370876,20232.384495644805,23039.21839212336,21612.21101823072,0
26,450117.7974444995,1,15825.352443751333,20239.579716026714,0.0,69540.38345586928,15399.723556634002,16056.134276246305,0
33,250000.0,0,48315.92459535498,14201.433410139114,31950.802638213838,16053.062858285984,6278.026788410055,6453.952803913461,0
47,443179.88474842196,0,7655.125239939997,1302.7776397535051,94283.2776790095,14567.586529792337,19375.687459182576,18432.727377833646,0
55,559302.4265193306,0,96834.11893793309,44286.03902105554,62274.25309464054,38135.19660994325,16590.882015737763,15054.400887624697,1
35,425127.64187950635,0,17819.67505991452,44300.95090217952,98968.59795285022,58943.145682125985,10004.514055239306,10083.755573623614,0
47,606103.2013199687,1,82360.69735750728,10459.112645673702,0.0,52465.24634272199,21404.78907990073,23784.850327832748,0
48,250000.0,0,4977.401925444103,8143.611408217394,30951.32889715357,50647.58547071755,7745.5414769753925,7662.813672191963,0
30,250000.0,1,15320.583367697327,27364.638217349086,0.0,19784.30588064916,12439.284356321568,10478.577586541802,1
47,439077.61327806296,0,25043.24708304441,31537.675149071543,84825.37129828568,1576.1743249226633,15407.488265697539,16657.997404862985,0
43,441474.42150608246,0,11585.032908792919,47877.127872353645,59200.38348342049,11322.380310097667,16466.018345577937,15286.30990663818,0
51,250000.0,0,27093.49715265761,18867.422831990625,27076.763547806608,24463.131079742077,8402.464123747488,7037.8902011828895,1
38,306463.58631969773,1,10987.965703135817,30910.01714322792,0.0,68017.86253991404,9189.51183022688,9360.974918662245,0
47,250000.0,1,32505.027632527694,43909.05229021548,0.0,64384.42205817157,6455.704986517492,5561.622630782814,1
57,250000.0,0,45217.71701251571,22497.6892890425,68709.98853005108,14045.121108626947,5575.016424033814,4837.731398871192,1
22,250000.0,0,4274.431867578571,6117.287557866302,29877.414706454987,50793.5734589287,7800.760852717948,8053.09877861262,0
29,489368.17023990396,0,10830.801788804318,18872.36429149871,100288.71128470886,40531.1799832367,15365.10895710874,17371.89136787194,0
56,250000.0,1,42221.1513630165,6828.34633516502,0.0,3488.985506140838,9055.553453074292,9924.017045254315,0
36,252531.67981272377,0,31577.674272097876,831.9732100975141,44174.552062382936,26019.39279090128,6959.492931160171,7115.957084565219,0
43,250000.0,0,3935.445857128261,37577.652817451315,71672.09148799532,34025.16182561318,6029.833983703009,5085.476257723337,1
35,590336.4463773739,0,73771.51035985458,11921.185024767778,100602.15870170819,46730.188634507125,18351.11249481971,19397.45893888282,0
